numero;sigle;libelle;groupe_disciplinaire;toutes_les_disciplines;discipline_principale;localisation;liste_tous_etablissements;laboratoires_rattaches;annee_de_creation;annee_accreditation;duree_accreditation;code_etablissement_support;etablissement_support;code_etablissements_coaccredites;etablissements_coaccredites;codes_etablissements_associes;etablissements_associes;liste_codes_tous_etablissements;disciplines_secondaires;identifiants_des_laboratoires;civilite_du_directeur;prenom_du_directeur;nom_du_directeur;telephone;mail;site_web;adresse_postale;code_postal;code_commune;libelle_commune;code_unite_urbaine;libelle_unite_urbaine;code_departement;libelle_departement;code_academie;libelle_academie;code_region;libelle_region;ville;coordonnees_geographiques;url_structures_de_recherche_actives;code_region_avant2016;libelle_region_avant2016
84;STIC;Sciences & Technologies de l'Information et de la Communication;Sciences exactes;"Sciences et technologies de l'information et de la communication;Mathématiques et leurs interactions";Sciences et technologies de l'information et de la communication;Provence-Alpes-Côte d'Azur>Nice>Alpes-Maritimes>Nice>Biot;"Université Nice - Sophia-Antipolis;École nat. sup. des Mines de Paris";"UMR 6070;UMR 6071";1992;2015;3.0;0060931E;Université Nice - Sophia-Antipolis;0753493P;École nat. sup. des Mines de Paris;;;"0060931E;0753493P";Mathématiques et leurs interactions;"200012159W;200012160X";Monsieur;Gilles;BERNOT;04 92 94 27 09;edstic@i3s.unice.fr;http://edstic.unice.fr;Université Nice Sophia Antipolis Ecole Doctorale STIC Laboratoire I3S Les Algorithmes Bât. Euclide B BP 121;06903;06018;Biot;UU06701;Nice;D006;Alpes-Maritimes;A23;Nice;R93;Provence-Alpes-Côte d'Azur;SOPHIA ANTIPOLIS CÉDEX;43.615922, 7.0679;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=84;R93;Provence-Alpes-Côte d'Azur
85;;Sciences Vie Santé;Sciences du vivant;"Biologie, médecine,santé;Sciences agronomiques et écologiques";Biologie, médecine,santé;Provence-Alpes-Côte d'Azur>Nice>Alpes-Maritimes>Nice>Valbonne;Université Nice - Sophia-Antipolis;"EA 3836;EA 4228;EA 6302;EA 6303;EA 6304;EA 7276;FRE 3472;UM 108;UM 109;UMR 7009;UMR 7275;UMR_A 1355;UMR_E 93;UMR_S 1065";1992;2012;5.0;0060931E;Université Nice - Sophia-Antipolis;;;;;0060931E;Sciences agronomiques et écologiques;"200415096W;200815465E;201220300T;201220326W;201220338J;201220412P;201220337H;201220170B;201220417V;199912418G;201220332C;201220409L;201019676Y;201220149D";Monsieur;Thomas;LAMONERIE;04 93 95 77 07;thomas.lamonerie@unice.fr,loudig@ipmc.cnrs.fr;http://ed-svs.unice.fr/;Institut de Pharmacologie Moleculaire et Cellulaire - CNRS UMR 7275 660 Route des Lucioles Sophia Antipolis;06560;06152;Valbonne;UU06701;Nice;D006;Alpes-Maritimes;A23;Nice;R93;Provence-Alpes-Côte d'Azur;VALBONNE;43.6177697, 7.0516589;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=85;R93;Provence-Alpes-Côte d'Azur
98;EDDN;Droit Normandie;Sciences humaines et sociales;Sciences de la société;Sciences de la société;Haute-Normandie>Rouen>Seine-Maritime>Rouen;COMUE Normandie Universités;"EA 1013;EA 2132;EA 4703;EA 967;UMR 8097";1992;2015;2.0;0142382N;COMUE Normandie Universités;;;;;0142382N;;"199213304A;199613745M;201220360H;199213287G;200012756V";Monsieur;Vincent;TCHEN;02 32 76 97 90;vincent.tchen@univ-rouen.fr;http://ed98-dn.normandie-univ.fr;ED98 Droit Normandie, 3 avenue Pasteur CS 46186;76186;76540;Rouen;UU00755;Rouen;D076;Seine-Maritime;A21;Rouen;R28;Normandie;ROUEN CEDEX 1;49.4436031, 1.0777731;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=98;R23;Haute-Normandie
127;;Astronomie et Astrophysique d'Ile de France;Sciences exactes;Sciences de la terre et de l'univers, espace;Sciences de la terre et de l'univers, espace;Île-de-France>Versailles>Hauts-de-Seine>Paris>Meudon;"COMUE Paris Sciences et Lettres;Université Pierre et Marie Curie;Université Paris Diderot;COMUE Université Sorbonne Paris Cité;Université de Versailles Saint-Quentin-en-Yvelines (UVSQ);Université Paris-Sud;École normale supérieure de Lyon;École nationale des sciences géographiques;École polytechnique;Université de Cergy-Pontoise";"UMR 5574;UMR 7095;UMR 7164;UMR 7550;UMR 7583;UMR 7585;UMR 7586;UMR 8028;UMR 8102;UMR 8109;UMR 8111;UMR 8112;UMR 8148;UMR 8190;UMR 8501;UMR 8506;UMR 8607;UMR 8609;UMR 8617;UMR 8627;UMR 8630";1992;2014;5.0;0755575C;COMUE Paris Sciences et Lettres;"0751722P;0751723R;0755598C;0781944P;0911101C";"Université Pierre et Marie Curie;Université Paris Diderot;COMUE Université Sorbonne Paris Cité;Université de Versailles Saint-Quentin-en-Yvelines (UVSQ);Université Paris-Sud";"0694123G;0772496V;0911568K;0951793H";"École normale supérieure de Lyon;École nationale des sciences géographiques;École polytechnique;Université de Cergy-Pontoise";"0755575C;0751722P;0751723R;0755598C;0781944P;0911101C;0694123G;0772496V;0911568K;0951793H";;"199512012H;199416639S;200512546V;199712602R;199412629H;199712631X;199712632Y;200212701B;200212760R;200212766X;200212768Z;200212769A;200412804E;200918434C;199812837S;199812842X;199812934X;199812936Z;199812942F;199912473S;199812955V";;;;01 45 07 74 13;ecole-doctorale.astro@obspm.fr;http://ufe.obspm.fr/Ecole-Doctorale/L-ecole-Doctorale/;Observatoire de Paris- Section de Meudon, 5 place Jules Janssen;92195;92048;Meudon;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;MEUDON CEDEX;48.8100668, 2.2317276;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=127;R11;Île-de-France
129;;Sciences de l'Environnement;Sciences exactes;Sciences de la terre et de l'univers, espace;Sciences de la terre et de l'univers, espace;Île-de-France>Paris>Paris  5e  Arrondissement;"Université Pierre et Marie Curie;École normale supérieure de Paris;COMUE Paris Sciences et Lettres;Université de Versailles Saint-Quentin-en-Yvelines (UVSQ);Université Paris Diderot;COMUE Université Sorbonne Paris Cité";"EA 2552;EA 3492;UM 71;UMR 7093;UMR 7144;UMR 7154;UMR 7583;UMR 7619;UMR 7621;UMR 8190;UMR 8212;UMR 8518;UMR 8539;UPR 8241";1992;2014;5.0;0751722P;Université Pierre et Marie Curie;"0753455Y;0755575C;0781944P";"École normale supérieure de Paris;COMUE Paris Sciences et Lettres;Université de Versailles Saint-Quentin-en-Yvelines (UVSQ)";"0751723R;0755598C";"Université Paris Diderot;COMUE Université Sorbonne Paris Cité";"0751722P;0753455Y;0755575C;0781944P;0751723R;0755598C";;"199814079S;200114768C;200918490N;200112481S;200512529B;200512539M;199412629H;199712664H;199712666K;200918434C;200611689J;199812847C;199812867Z;197417418A";Monsieur;Hervé;LE TREUT;01 44 27 47 18;dired129@lmd.jussieu.fr;http://www.ed129.upmc.fr/;Université Pierre et Marie Curie, Ecole doctorale 129 4 place Jussieu Tour 45/55, 3ème étage, Case 21;75252;75105;Paris  5e  Arrondissement;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;PARIS CEDEX 05;48.8471036, 2.357499;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=129;R11;Île-de-France
166;I2S;Information  Structures Systèmes;Sciences exactes;"Sciences et technologies de l'information et de la communication;Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Sciences pour l'ingénieur";Sciences et technologies de l'information et de la communication;Languedoc-Roussillon>Montpellier>Hérault>Montpellier;"Université Montpellier;École nat. sup. des Mines d'Alès;Institut Mines Telecom;École nat. sup. d’architecture de Montpellier";"EA 2151;EA 2415;EA 3749;EA 4128;UM 27;UMR 5149;UMR 5175;UMR 5214;UMR 5221;UMR 5235;UMR 5299;UMR 5506;UMR 5508;UMR_D 220;UMR_D 228";1993;2015;5.0;0342321N;Université Montpellier;"0300063F;0755661W";"École nat. sup. des Mines d'Alès;Institut Mines Telecom";0340132J;École nat. sup. d’architecture de Montpellier;"0342321N;0300063F;0755661W;0340132J";"Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Sciences pour l'ingénieur";"199613757A;199513951R;200315018R;200217048B;200317641S;200311827X;200311847U;200711883R;201119402W;200711902L;201119459H;199111950H;199511952T;201119398S;201119392K";Monsieur;Pierre;ALART;04 67 14 97 12;edi2s@univ-montp2.fr;http://www.edi2s.univ-montp2.fr;Campus Saint-Priest Bâtiment 2, 860 rue de Saint-Priest cc 444;34090;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Languedoc-Roussillon - Midi-Pyrénées;MONTPELLIER CEDEX 5;43.6349116, 3.8413677;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=166;R91;Languedoc-Roussillon
205;EDISS;École doctorale interdisciplinaire Sciences-Santé;Pluridisciplinaire Sciences humaines et sociales - Sciences exactes - Sciences du vivant;"Biologie, médecine,santé;Sciences de la société";Biologie, médecine,santé;Rhône-Alpes>Lyon>Rhône>Lyon>Villeurbanne;"Université Claude Bernard - Lyon 1;Institut national des sciences appliquées de Lyon (INSA);VetAgro Sup - Lyon";"EA 1069;EA 2415;EA 3064;EA 3083;EA 3733;EA 3738;EA 4129;EA 4130;EA 4446;EA 4609;EA 647;UM 92;UMR 5007;UMR 5023;UMR 5086;UMR 5205;UMR 5220;UMR 5246;UMR 5265;UMR 5510;UMR 5534;UMR 5615;UMR 5623;UMR 5822;UMR_S 1032;UMR_S 1033;UMR_S 846;UMR_S 855;UMR_T 9405";1995;2011;5.0;0691774D;Université Claude Bernard - Lyon 1;0690192J;Institut national des sciences appliquées de Lyon (INSA);0690193K;VetAgro Sup - Lyon;"0691774D;0690192J;0690193K";Sciences de la société;"199213330D;199513951R;199914378M;199914397H;200315002Y;200315007D;200715373J;200715374K;200716505P;201119482H;199113176R;201119381Y;199911703E;199911718W;199411772B;200511875R;200717526Z;200711911W;200711928P;197311954R;199111978N;199512045U;199512052B;199512096Z;201119404Y;201119460J;200716495D;200716500J;200717642A";Madame;Emmanuelle;CANET-SOULAS;04 72 44 83 62;secretariat.ediss@univ-lyon1.fr;http://ediss.universite-lyon.fr/;EDISS Université Claude Bernard Lyon 1 Service des études doctorales Bât. Atrium - 1° étage, Bur. 110, 43 Bd du 11 novembre 1918;69622;69266;Villeurbanne;UU00758;Lyon;D069;Rhône;A10;Lyon;R84;Auvergne - Rhône-Alpes;Villeurbanne cedex;45.747611, 4.904193;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=205;R82;Rhône-Alpes
221;;Ecole doctorale Augustin Cournot;Sciences humaines et sociales;Sciences de la société;Sciences de la société;Alsace>Strasbourg>Bas-Rhin>Strasbourg (partie française)>Strasbourg;Université de Strasbourg;"EA 2310;EA 2364;EA 3071;EA 3424;EA 7308;UMR 7522";1995;2013;5.0;0673021V;Université de Strasbourg;;;;;0673021V;;"199713862K;199713911N;199914385V;200114700D;201320744W;199712586Y";Monsieur;Jocelyne;DONZE;03 68 85 21 52;geneve@unistra.fr;http://ed.ecogestion-cournot.unistra.fr/;Faculté des sciences économiques et de gestion Pôle européen de gestion et d'économie , 61 avenue de la Forêt Noire;67085;67482;Strasbourg;UU67701;Strasbourg (partie française);D067;Bas-Rhin;A15;Strasbourg;R44;Alsace - Champagne-Ardenne - Lorraine;STRASBOURG;48.5835798, 7.7731172;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=221;R42;Alsace
240;SHS;Sciences de l'Homme et de la Société;Sciences humaines et sociales;Sciences humaines et humanités;Sciences humaines et humanités;Centre>Orléans-Tours>Indre-et-Loire>Tours;"Université François-Rabelais;Université de Rennes 2";"EA 2108;EA 2110;EA 2114;EA 2116;EA 4246;EA 6294;EA 6296;EA 6297;EA 6298;EA 6301;UMR 7270;UMR 7323;UMR 7324";1996;2015;1.0;0370800U;Université François-Rabelais;;;0350937D;Université de Rennes 2;"0370800U;0350937D";;"199613726S;199613728U;199613732Y;199213287G;200815483Z;201220236Y;201220256V;201220232U;201220234W;201220222H;201220244G;198412357F;201220233V";Monsieur;Joël;BIARD;02 47 36 67 07;veronica.serrano@univ-tours.fr,joel.biard@univ-tours.fr;http://recherche-valorisation.univ-tours.fr/recherche/sciences-de-l-homme-et-de-la-societe-344734.kjsp;ED SHS Service de la Recherche et des Etudes Doctorales, 60 rue du Plat d'Etain BP 12050;37020;37261;Tours;UU37701;Tours;D037;Indre-et-Loire;A18;Orléans-Tours;R24;Centre;TOURS CEDEX 1;47.3838393, 0.6727525;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=240;R24;Centre
242;;Économie-Gestion Normandie;Sciences humaines et sociales;Sciences de la société;Sciences de la société;Basse-Normandie>Caen>Calvados>Caen;COMUE Normandie Universités;"EA 4702;EA 969;UMR 6211;UMR 8097";1996;2015;2.0;0142382N;COMUE Normandie Universités;;;;;0142382N;;"201220363L;199213288H;200412258L;200012756V";Monsieur;Fabrice;LE VIGOUREUX;02 31 56 66 76;laurence.amedro@unicaen.fr;http://www.normandie-univ.fr/ed-242-economie-gestion-normandie-1077.kjsp;IAE de Caen Basse-Normandie Campus 4,  3 rue Claude Bloch BP 5160;14075;14118;Caen;UU14601;Caen;D014;Calvados;A05;Caen;R28;Normandie;CAEN;49.2106781, -0.3589456;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=242;R25;Basse-Normandie
250;;Sciences Chimiques;Sciences exactes;"Chimie;Physique;Biologie, médecine,santé";Chimie;Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille - Aix-en-Provence>Marseille 13e  Arrondissement;"Aix-Marseille Université;École centrale de Marseille";"EA 4323;EA 4672;UMR 7249;UMR 7257;UMR 7263;UMR 7273;UMR 7281;UMR 7282;UMR 7296;UMR 7313;UMR 7325;UMR 7334;UMR 7340;UMR 7345;UMR_MD 1";1996;2012;6.0;0134009M;Aix-Marseille Université;0133774G;École centrale de Marseille;;;"0134009M;0133774G";"Physique;Biologie, médecine,santé";"200815553A;201220351Y;200012202T;201220260Z;201220339K;201220354B;201220269J;199417662D;201220329Z;201220334E;200816949T;201220336G;201220330A;201220272M;200617429Y";Monsieur;Thierry;CONSTANTIEUX;04 91 28 86 64;corinne.esquiva@univ-amu.fr;http://www.edsc250.univ-cezanne.fr;Aix-Marseille université Campus scientifique de St Jérôme Bât BJ4, Avenue Escadrille Normandie Niemen case A64;13397;13213;Marseille 13e  Arrondissement;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;MARSEILLE CEDEX 20;43.3363583, 5.4099641;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=250;R93;Provence-Alpes-Côte d'Azur
265;;Langues, littératures et sociétés du monde;Sciences humaines et sociales;Sciences humaines et humanités;Sciences humaines et humanités;Île-de-France>Paris>Paris  7e  Arrondissement;COMUE Université Sorbonne Paris Cité;"EA 1441;EA 1734;EA 2520;EA 4091;EA 4092;EA 4124;EA 4512;EA 4513;EA 4514;UMR 7107;UMR 7192;UMR 7528;UMR 8135;UMR 8170;UMR 8202;UMR 8563;UMR_D 245";1996;2014;5.0;0755598C;COMUE Université Sorbonne Paris Cité;;;;;0755598C;;"199213453M;199213567L;199814049J;200615336Y;200615337Z;200615368H;201019087H;201019088J;201019089K;200112494F;200712568K;199712589B;200212791Z;200612821P;201019015E;199812891A;201420722T";Monsieur;Stéphane;SAWAS;01 81 70 12 12;;http://www.inalco.fr/recherche/ecole-doctorale;INALCO - Pôle Recherche 2 rue de Lille;75007;75107;Paris  7e  Arrondissement;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;PARIS;48.8577446, 2.3325454;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=265;R11;Île-de-France
269;MSII;Mathématiques, Sciences de l'Information et de l'Ingénieur;Sciences exactes;Mathématiques et leurs interactions;Mathématiques et leurs interactions;Alsace>Strasbourg>Bas-Rhin>Strasbourg (partie française)>Strasbourg;"Université de Strasbourg;Université de Haute-Alsace;École nationale du génie de l'eau et de l'environnement;Institut national des sciences appliquées de Strasbourg (INSA)";"EA 2332;EA 3993;EA 4365;FRE 3240;UMR 7178;UMR 7501;UMR 7504;UPR 22;UPR 9002";1997;2013;5.0;0673021V;Université de Strasbourg;0681166Y;Université de Haute-Alsace;"0670189S;0670190T";"École nationale du génie de l'eau et de l'environnement;Institut national des sciences appliquées de Strasbourg (INSA)";"0673021V;0681166Y;0670189S;0670190T";;"199713883H;200515249H;200918489M;200919240D;200612557C;199212569B;199712572H;199217356E;199317388K";Monsieur;Yves;REMOND;03 68 85 17 29;bosse@unistra.fr;http://ed.math-spi.unistra.fr/;Université de Strasbourg Collège des Ecoles Doctorales bureau 116, 46 Boulevard de la Victoire;67000;67482;Strasbourg;UU67701;Strasbourg (partie française);D067;Bas-Rhin;A15;Strasbourg;R44;Alsace - Champagne-Ardenne - Lorraine;STRASBOURG;48.5812148, 7.7684076;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=269;R42;Alsace
275;EDSG;Sciences de gestion;Sciences humaines et sociales;Sciences de la société;Sciences de la société;Rhône-Alpes>Grenoble>Isère>Grenoble;"COMUE Université Grenoble Alpes;École Supérieure de Commerce de Grenoble";UMR 5280;1997;2014;2.0;0383412C;COMUE Université Grenoble Alpes;;;0382778N;École Supérieure de Commerce de Grenoble;"0383412C;0382778N";;199712094N;Monsieur;Charles;PIOT;04 76 63 53 65;edsg@univ-grenoble-alpes.fr;http://ed275.upmf-grenoble.fr;Université Grenoble Alpes CERAG - ED Sciences de Gestion, 150 rue de la Chimie BP 47;38040;38185;Grenoble;UU38701;Grenoble;D038;Isère;A08;Grenoble;R84;Auvergne - Rhône-Alpes;GRENOBLE CEDEX 9;45.1942871, 5.7717399;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=275;R82;Rhône-Alpes
300;SE;Sciences Economiques;Sciences humaines et sociales;Sciences de la société;Sciences de la société;Rhône-Alpes>Grenoble>Isère>Grenoble;COMUE Université Grenoble Alpes;"UMR 1215;EA 4625;UMR 5194";1999;2014;2.0;0383412C;COMUE Université Grenoble Alpes;;;;;0383412C;;"200317671Z;201119510N;200311865N";Monsieur;Michel;TROMMETTER;04 76 82 54 51;ed-eco@upmf-grenoble.fr;http://edeco.upmf-grenoble.fr;ED Sciences économiques  BATEG - Bureau 315, 1241 rue des résidences  domaine Universitaire BP47;38040;38185;Grenoble;UU38701;Grenoble;D038;Isère;A08;Grenoble;R84;Auvergne - Rhône-Alpes;GRENOBLE CEDEX 9;45.188864, 5.77191;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=300;R82;Rhône-Alpes
